episode,score,reward,steps,epsilon,learning_rate,loss
429,53,-13.462857142857144,47,0.9792179363215386,0.0001,0.1043165922164917
430,34,-19.41047619047619,45,0.9791200145279064,0.0001,0.1104016005992889
431,59,-16.34857142857143,43,0.9790221025264536,0.0001,0.1399779021739959
432,33,-19.177142857142854,48,0.9789242003162012,0.0001,0.1597220450639724
433,54,-16.815238095238094,48,0.9788263078961694,0.0001,0.1163125410676002
434,36,-21.096190476190475,44,0.9787284252653798,0.0001,0.169935941696167
435,38,-17.372380952380954,47,0.9786305524228534,0.0001,0.1486658304929733
436,62,-17.54380952380952,48,0.9785326893676112,0.0001,0.1030792593955993
437,38,-18.96761904761905,41,0.9784348360986744,0.0001,0.1190413981676101
438,46,-17.758095238095237,50,0.9783369926150643,0.0001,0.1401340365409851
439,40,-18.91047619047619,43,0.9782391589158028,0.0001,0.0915871411561966
440,44,-18.224761904761905,43,0.9781413349999114,0.0001,0.1420633196830749
441,51,-17.548571428571428,47,0.9780435208664114,0.0001,0.1274439692497253
442,65,-15.477142857142857,45,0.9779457165143248,0.0001,0.1019608452916145
443,89,-10.629523809523809,47,0.9778479219426734,0.0001,0.0996859744191169
444,31,-19.95333333333333,45,0.9777501371504792,0.0001,0.1326229870319366
445,61,-14.305714285714288,44,0.9776523621367642,0.0001,0.0887745022773742
446,37,-17.467619047619046,46,0.9775545969005506,0.0001,0.1288455128669738
447,36,-19.35333333333333,49,0.9774568414408604,0.0001,0.0798142477869987
448,67,-12.277142857142858,48,0.9773590957567164,0.0001,0.1573438048362732
449,25,-23.88190476190476,46,0.9772613598471408,0.0001,0.1102827042341232
450,35,-20.81047619047619,41,0.977163633711156,0.0001,0.1404096186161041
451,26,-22.04380952380952,44,0.977065917347785,0.0001,0.107954204082489
452,48,-19.105714285714285,42,0.9769682107560502,0.0001,0.1794529259204864
453,40,-20.077142857142853,47,0.9768705139349746,0.0001,0.1345573365688324
454,23,-22.53428571428571,50,0.9767728268835812,0.0001,0.1244292855262756
455,43,-16.58190476190476,43,0.9766751496008927,0.0001,0.0974625274538993
456,32,-18.015238095238093,48,0.9765774820859326,0.0001,0.0924053415656089
457,28,-21.75333333333333,48,0.976479824337724,0.0001,0.1510364562273025
458,50,-18.715238095238096,47,0.9763821763552905,0.0001,0.1160589680075645
459,34,-19.65333333333333,48,0.9762845381376548,0.0001,0.1232581958174705
460,83,-11.18190476190476,41,0.976186909683841,0.0001,0.1411364674568176
461,76,-13.067619047619049,48,0.9760892909928728,0.0001,0.1052238643169403
462,79,-11.986666666666666,45,0.9759916820637734,0.0001,0.0891745686531066
463,41,-16.63904761904762,42,0.975894082895567,0.0001,0.0625180378556251
464,66,-13.810476190476187,49,0.9757964934872776,0.0001,0.1388205885887146
465,37,-20.662857142857145,43,0.9756989138379288,0.0001,0.135591834783554
466,55,-18.439047619047617,44,0.975601343946545,0.0001,0.0717742890119552
467,20,-24.286666666666665,49,0.9755037838121504,0.0001,0.1178065538406372
468,30,-19.90571428571429,46,0.9754062334337692,0.0001,0.1418354958295822
469,37,-19.11047619047619,40,0.9753086928104258,0.0001,0.1101163625717163
470,27,-20.496190476190478,46,0.9752111619411448,0.0001,0.0927246659994125
471,43,-18.32,47,0.9751136408249508,0.0001,0.0571434237062931
472,39,-20.486666666666665,45,0.975016129460868,0.0001,0.1050082296133041
473,42,-18.472380952380952,47,0.974918627847922,0.0001,0.1624305844306945
474,46,-16.191428571428574,42,0.9748211359851372,0.0001,0.0792919397354126
475,55,-19.834285714285716,44,0.9747236538715388,0.0001,0.1172345131635665
476,67,-13.536666666666669,46,0.9746261815061515,0.0001,0.1030266508460044
477,54,-15.124761904761906,48,0.9745287188880012,0.0001,0.1425663381814956
478,21,-24.47714285714285,49,0.9744312660161124,0.0001,0.0624619908630847
479,38,-20.41523809523809,44,0.9743338228895106,0.0001,0.0991450548171997
480,92,-10.424761904761905,45,0.9742363895072216,0.0001,0.0966537743806839
481,49,-15.36285714285714,45,0.974138965868271,0.0001,0.1106579005718231
482,26,-22.04380952380952,46,0.9740415519716842,0.0001,0.1429529190063476
483,65,-15.858095238095238,45,0.973944147816487,0.0001,0.1035961955785751
484,33,-19.605714285714285,49,0.9738467534017052,0.0001,0.1375333964824676
485,47,-14.729523809523808,48,0.9737493687263652,0.0001,0.0857730954885482
486,47,-17.68190476190476,46,0.9736519937894924,0.0001,0.090232565999031
487,52,-13.753333333333334,41,0.9735546285901135,0.0001,0.1017860472202301
488,41,-17.024761904761906,48,0.9734572731272544,0.0001,0.1222774907946586
489,30,-18.215238095238096,46,0.9733599273999418,0.0001,0.0702665299177169
490,38,-18.724761904761905,46,0.9732625914072018,0.0001,0.1243653744459152
491,34,-19.505714285714287,47,0.9731652651480612,0.0001,0.1175577491521835
492,70,-11.867619047619048,43,0.9730679486215464,0.0001,0.0774501413106918
493,55,-16.517619047619046,50,0.972970641826684,0.0001,0.1063798069953918
494,30,-21.64857142857143,45,0.9728733447625014,0.0001,0.0897100716829299
495,51,-14.048571428571428,42,0.9727760574280252,0.0001,0.1153469160199165
496,76,-10.850952380952382,45,0.9726787798222823,0.0001,0.0701512098312377
497,32,-19.805714285714284,48,0.9725815119443002,0.0001,0.0979967787861824
498,54,-15.272380952380953,43,0.9724842537931058,0.0001,0.1470747143030166
499,60,-16.39857142857143,41,0.9723870053677264,0.0001,0.0995794311165809
500,34,-19.315238095238094,51,0.9722897666671896,0.0001,0.1144119575619697
501,52,-14.134285714285715,45,0.9721925376905228,0.0001,0.0761840641498565
502,27,-21.89619047619048,45,0.972095318436754,0.0001,0.0839771032333374
503,34,-19.41047619047619,52,0.9719981089049102,0.0001,0.1236495748162269
504,29,-20.05333333333333,37,0.9719009090940196,0.0001,0.1421299874782562
505,27,-20.35333333333333,48,0.9718037190031104,0.0001,0.1059568524360656
506,32,-19.61523809523809,47,0.97170653863121,0.0001,0.1703613549470901
507,54,-16.60095238095238,44,0.9716093679773468,0.0001,0.0903260633349418
508,67,-11.924761904761905,46,0.9715122070405492,0.0001,0.0882955268025398
509,52,-15.686666666666666,47,0.9714150558198452,0.0001,0.0984264910221099
510,42,-21.68190476190476,48,0.9713179143142632,0.0001,0.1223140507936477
511,44,-16.434285714285714,46,0.9712207825228316,0.0001,0.1117752268910408
512,68,-16.281904761904762,46,0.9711236604445794,0.0001,0.0858260691165924
513,33,-21.20095238095238,47,0.971026548078535,0.0001,0.1013395264744758
514,75,-14.14142857142857,47,0.9709294454237272,0.0001,0.0671786516904831
515,48,-16.134285714285713,43,0.9708323524791846,0.0001,0.1124634519219398
516,21,-22.73904761904762,49,0.9707352692439368,0.0001,0.1008719801902771
517,24,-22.19619047619048,46,0.9706381957170124,0.0001,0.1228536069393158
518,62,-15.96761904761905,47,0.9705411318974408,0.0001,0.1406655460596084
519,24,-23.55333333333333,45,0.970444077784251,0.0001,0.0821631550788879
520,53,-15.248571428571427,43,0.9703470333764724,0.0001,0.1280281543731689
521,32,-21.305714285714284,40,0.9702499986731348,0.0001,0.1105615496635437
522,46,-16.04380952380952,46,0.9701529736732676,0.0001,0.0872660875320434
523,35,-17.624761904761904,49,0.9700559583759004,0.0001,0.049590066075325
524,42,-18.205714285714286,42,0.9699589527800628,0.0001,0.1478742212057113
525,65,-13.977142857142857,46,0.9698619568847848,0.0001,0.0964588671922683
526,36,-20.62,49,0.9697649706890964,0.0001,0.0985663905739784
527,77,-10.834285714285716,47,0.9696679941920274,0.0001,0.0956436544656753
528,25,-22.19142857142857,40,0.9695710273926084,0.0001,0.1029302775859832
529,24,-22.100952380952386,41,0.969474070289869,0.0001,0.0829695612192154
530,44,-16.677142857142858,45,0.96937712288284,0.0001,0.125817209482193
531,34,-17.958095238095236,47,0.9692801851705518,0.0001,0.078176736831665
532,42,-17.21047619047619,46,0.9691832571520348,0.0001,0.1039759740233421
533,35,-20.643809523809523,47,0.9690863388263196,0.0001,0.1076812148094177
534,37,-20.062857142857144,46,0.9689894301924368,0.0001,0.1214870512485504
535,22,-24.4247619047619,43,0.9688925312494177,0.0001,0.1444179415702819
536,32,-19.805714285714284,48,0.9687956419962928,0.0001,0.1160171926021575
537,19,-24.724761904761905,43,0.9686987624320932,0.0001,0.1353306174278259
538,31,-21.25809523809524,48,0.96860189255585,0.0001,0.096251904964447
539,51,-17.091428571428573,47,0.9685050323665944,0.0001,0.0886643752455711
540,48,-16.22952380952381,42,0.9684081818633578,0.0001,0.1299361586570739
541,63,-14.162857142857144,49,0.9683113410451716,0.0001,0.12211524695158
542,61,-17.410476190476192,49,0.968214509911067,0.0001,0.1011563017964363
543,75,-14.148571428571428,37,0.9681176884600758,0.0001,0.1144728884100914
544,27,-21.900952380952383,47,0.9680208766912298,0.0001,0.1327766627073288
545,48,-17.843809523809522,48,0.9679240746035608,0.0001,0.1160037443041801
546,23,-23.70095238095238,46,0.9678272821961004,0.0001,0.1062274798750877
547,69,-16.296190476190475,46,0.9677304994678808,0.0001,0.1195847317576408
548,53,-17.015238095238093,42,0.967633726417934,0.0001,0.1224554926156997
549,39,-15.577142857142857,43,0.9675369630452922,0.0001,0.1192684024572372
550,13,-26.77238095238095,46,0.9674402093489878,0.0001,0.1128142178058624
551,47,-16.086666666666666,48,0.9673434653280528,0.0001,0.1181607395410537
552,115,-5.87952380952381,46,0.96724673098152,0.0001,0.1178543716669082
553,22,-22.58666666666667,46,0.967150006308422,0.0001,0.1187818497419357
554,45,-16.334285714285713,47,0.9670532913077912,0.0001,0.122674249112606
555,39,-20.367619047619044,44,0.9669565859786604,0.0001,0.1142725199460983
556,25,-22.09619047619048,45,0.9668598903200626,0.0001,0.0693219080567359
557,21,-22.78666666666667,47,0.9667632043310306,0.0001,0.1097316890954971
558,55,-13.358095238095238,44,0.9666665280105976,0.0001,0.0815644115209579
559,82,-13.02,46,0.9665698613577964,0.0001,0.0831212699413299
560,32,-21.205714285714286,44,0.9664732043716606,0.0001,0.1164271757006645
561,35,-21.386666666666667,44,0.9663765570512236,0.0001,0.0783637017011642
562,61,-15.95809523809524,48,0.9662799193955184,0.0001,0.1296049654483795
563,28,-21.986666666666665,49,0.9661832914035788,0.0001,0.0999967753887176
564,37,-17.56285714285714,44,0.9660866730744384,0.0001,0.0773693621158599
565,20,-22.69619047619048,48,0.9659900644071312,0.0001,0.1049128472805023
566,60,-16.36285714285714,44,0.9658934654006904,0.0001,0.0500480756163597
567,69,-15.212857142857144,48,0.9657968760541504,0.0001,0.0926462858915329
568,106,-8.548571428571428,52,0.9657002963665448,0.0001,0.1636252999305725
569,75,-12.677142857142858,46,0.9656037263369084,0.0001,0.0690130740404129
570,55,-16.612857142857145,47,0.9655071659642744,0.0001,0.0924716889858245
571,86,-13.10095238095238,51,0.965410615247678,0.0001,0.1197718381881713
572,65,-16.86285714285714,42,0.9653140741861532,0.0001,0.0814090147614479
573,39,-18.67238095238095,48,0.9652175427787348,0.0001,0.1262926757335662
574,46,-17.548571428571428,44,0.9651210210244568,0.0001,0.1321008503437042
575,97,-9.40095238095238,47,0.9650245089223544,0.0001,0.1181325614452362
576,38,-18.96761904761905,47,0.9649280064714622,0.0001,0.1072784438729286
577,71,-13.08904761904762,40,0.964831513670815,0.0001,0.1129676848649978
578,102,-10.31047619047619,43,0.964735030519448,0.0001,0.0964601635932922
579,39,-18.91047619047619,40,0.964638557016396,0.0001,0.0555694587528705
580,75,-13.772380952380953,47,0.9645420931606944,0.0001,0.1171296238899231
581,55,-15.077142857142857,45,0.9644456389513782,0.0001,0.0687799602746963
582,31,-21.63904761904762,45,0.9643491943874832,0.0001,0.1079330071806907
583,43,-15.229523809523808,43,0.9642527594680445,0.0001,0.0980942249298095
584,97,-11.424761904761905,45,0.9641563341920976,0.0001,0.1171517223119735
585,44,-16.624761904761904,45,0.9640599185586785,0.0001,0.0944605991244316
586,41,-18.567619047619047,48,0.9639635125668224,0.0001,0.0949009209871292
587,37,-20.73428571428571,47,0.9638671162155658,0.0001,0.1257156431674957
588,33,-19.61047619047619,42,0.9637707295039442,0.0001,0.0905290022492408
589,36,-17.62,48,0.9636743524309938,0.0001,0.0984396040439605
590,76,-10.73904761904762,46,0.9635779849957506,0.0001,0.0984864085912704
591,36,-19.40571428571428,42,0.9634816271972512,0.0001,0.1068444401025772
592,51,-15.739047619047618,46,0.9633852790345312,0.0001,0.0350669845938682
593,41,-17.115238095238094,48,0.9632889405066278,0.0001,0.0678079575300216
594,49,-17.458095238095236,48,0.9631926116125772,0.0001,0.1046725511550903
595,72,-14.62,45,0.963096292351416,0.0001,0.0718143284320831
596,43,-18.034285714285712,46,0.9629999827221808,0.0001,0.0773892328143119
597,29,-20.296190476190475,47,0.9629036827239086,0.0001,0.085971713066101
598,67,-13.615238095238094,50,0.9628073923556362,0.0001,0.0935421735048294
599,31,-20.048571428571428,48,0.9627111116164008,0.0001,0.0829066038131713
600,50,-17.119999999999997,42,0.962614840505239,0.0001,0.0942754596471786
601,33,-19.55809523809524,46,0.9625185790211884,0.0001,0.1174724847078323
602,38,-20.486666666666665,44,0.9624223271632864,0.0001,0.0855408310890197
603,25,-22.33904761904762,45,0.96232608493057,0.0001,0.0818057209253311
604,35,-20.953333333333333,41,0.9622298523220773,0.0001,0.0830370485782623
605,102,-10.896190476190476,49,0.962133629336845,0.0001,0.0847977772355079
606,50,-15.934285714285714,50,0.9620374159739112,0.0001,0.099591352045536
607,34,-19.267619047619046,47,0.961941212232314,0.0001,0.1130314022302627
608,47,-16.03904761904762,46,0.9618450181110908,0.0001,0.0953147560358047
609,28,-21.55809523809524,46,0.9617488336092797,0.0001,0.052752137184143
610,84,-11.12952380952381,48,0.9616526587259188,0.0001,0.081084631383419
611,81,-13.262857142857143,44,0.9615564934600462,0.0001,0.1032134369015693
612,74,-11.248571428571427,48,0.9614603378107004,0.0001,0.1359418332576751
613,68,-12.174761904761905,46,0.9613641917769192,0.0001,0.1139062792062759
614,39,-18.767619047619046,48,0.9612680553577416,0.0001,0.1081185638904571
615,22,-22.443809523809524,49,0.9611719285522058,0.0001,0.1434679627418518
616,51,-15.448571428571428,48,0.9610758113593506,0.0001,0.0758286267518997
617,73,-14.419999999999998,47,0.9609797037782148,0.0001,0.0997898429632186
618,29,-19.95809523809524,51,0.9608836058078368,0.0001,0.0912172421813011
619,74,-12.70095238095238,47,0.9607875174472562,0.0001,0.1223229616880416
620,57,-14.610476190476192,41,0.9606914386955115,0.0001,0.0936984047293663
621,40,-17.267619047619046,49,0.960595369551642,0.0001,0.1013007834553718
622,38,-20.324761904761907,44,0.9604993100146868,0.0001,0.054296426475048
623,43,-16.724761904761902,44,0.9604032600836856,0.0001,0.0820859894156456
624,26,-20.44857142857143,48,0.9603072197576772,0.0001,0.0994361937046051
625,38,-17.419999999999998,49,0.9602111890357014,0.0001,0.0872815921902656
626,54,-16.89142857142857,49,0.9601151679167976,0.0001,0.1127659380435943
627,47,-19.35333333333333,48,0.960019156400006,0.0001,0.0677879452705383
628,49,-17.386666666666667,47,0.9599231544843662,0.0001,0.0658471882343292
629,31,-21.739047619047614,47,0.9598271621689176,0.0001,0.0832665115594863
630,81,-10.162857142857142,48,0.9597311794527008,0.0001,0.0924910306930542
631,51,-15.71047619047619,43,0.9596352063347556,0.0001,0.1029258444905281
632,32,-19.515238095238097,45,0.959539242814122,0.0001,0.107600063085556
633,48,-17.462857142857143,48,0.9594432888898408,0.0001,0.1160292997956276
634,40,-20.024761904761903,45,0.9593473445609516,0.0001,0.1168781667947769
635,42,-18.424761904761905,46,0.9592514098264956,0.0001,0.0489047244191169
636,49,-15.624761904761904,44,0.9591554846855128,0.0001,0.1037836596369743
637,56,-13.25809523809524,47,0.9590595691370444,0.0001,0.0840062052011489
638,55,-14.64857142857143,48,0.9589636631801308,0.0001,0.1135510131716728
639,25,-20.743809523809524,45,0.9588677668138128,0.0001,0.0792156159877777
640,23,-20.80095238095238,46,0.9587718800371312,0.0001,0.0654993653297424
641,71,-13.334285714285716,43,0.9586760028491276,0.0001,0.0281499177217483
642,24,-24.02952380952381,47,0.9585801352488428,0.0001,0.0814933702349662
643,49,-15.791428571428572,45,0.9584842772353178,0.0001,0.1132295727729797
644,35,-17.715238095238096,48,0.9583884288075945,0.0001,0.0526726394891738
645,23,-22.49142857142857,47,0.9582925899647136,0.0001,0.0685047954320907
646,98,-9.598571428571429,41,0.9581967607057172,0.0001,0.1005802974104881
647,23,-22.29619047619047,42,0.9581009410296466,0.0001,0.096555694937706
648,53,-15.129523809523809,46,0.9580051309355436,0.0001,0.1274371147155761
649,25,-18.81047619047619,48,0.95790933042245,0.0001,0.0823343619704246
650,74,-15.700952380952376,42,0.9578135394894078,0.0001,0.1096695065498352
651,57,-18.091428571428573,49,0.9577177581354588,0.0001,0.0789382681250572
652,33,-21.296190476190475,45,0.9576219863596452,0.0001,0.0793714895844459
653,28,-21.94380952380952,46,0.9575262241610094,0.0001,0.1094318106770515
654,47,-19.35333333333333,48,0.9574304715385932,0.0001,0.0962902456521987
655,29,-23.08190476190476,41,0.9573347284914394,0.0001,0.0783374458551406
656,102,-7.536666666666667,46,0.9572389950185904,0.0001,0.0843739211559295
657,41,-20.07238095238095,48,0.9571432711190884,0.0001,0.1061591506004333
658,50,-17.296190476190475,44,0.9570475567919766,0.0001,0.0871496349573135
659,44,-16.624761904761904,45,0.9569518520362974,0.0001,0.1028998717665672
660,64,-15.467619047619047,45,0.9568561568510938,0.0001,0.0588169805705547
661,89,-12.062857142857144,48,0.9567604712354087,0.0001,0.1113786026835441
662,81,-10.31047619047619,45,0.9566647951882852,0.0001,0.0502237901091575
663,39,-18.34380952380952,44,0.9565691287087664,0.0001,0.0735044851899147
664,62,-15.662857142857142,46,0.9564734717958956,0.0001,0.0714022070169448
665,49,-15.696190476190475,46,0.956377824448716,0.0001,0.0803992673754692
666,24,-24.07714285714286,50,0.9562821866662712,0.0001,0.0997696071863174
667,101,-10.667619047619048,45,0.9561865584476044,0.0001,0.0481478422880172
668,51,-14.13904761904762,43,0.9560909397917596,0.0001,0.0784778967499733
669,57,-14.96047619047619,48,0.9559953306977804,0.0001,0.0504529625177383
670,55,-13.262857142857143,50,0.9558997311647108,0.0001,0.0922807604074478
671,85,-12.529523809523807,44,0.9558041411915944,0.0001,0.077161967754364
672,41,-18.66761904761905,48,0.9557085607774752,0.0001,0.0989746749401092
673,64,-15.386666666666668,36,0.9556129899213974,0.0001,0.0604920722544193
674,57,-12.824761904761909,48,0.9555174286224052,0.0001,0.0742199122905731
675,79,-12.153333333333332,47,0.955421876879543,0.0001,0.0509643442928791
676,38,-19.11047619047619,46,0.9553263346918552,0.0001,0.0882473140954971
677,45,-16.434285714285714,46,0.955230802058386,0.0001,0.1000175774097442
678,56,-18.339047619047616,47,0.9551352789781802,0.0001,0.0906659960746765
679,47,-16.52,47,0.9550397654502824,0.0001,0.0982329100370407
680,60,-16.01047619047619,47,0.9549442614737372,0.0001,0.1160738170146942
681,63,-15.562857142857144,48,0.95484876704759,0.0001,0.1223402470350265
682,29,-23.196190476190477,43,0.9547532821708852,0.0001,0.0926715359091758
683,64,-18.53428571428572,45,0.9546578068426682,0.0001,0.0715683102607727
684,27,-20.067619047619047,43,0.954562341061984,0.0001,0.0406984537839889
685,69,-14.824761904761903,47,0.9544668848278776,0.0001,0.0856842547655105
686,39,-18.815238095238094,44,0.9543714381393948,0.0001,0.0556331537663936
687,112,-7.82952380952381,48,0.954276000995581,0.0001,0.0939613878726959
688,72,-14.353333333333335,40,0.9541805733954816,0.0001,0.0624918155372142
689,57,-16.746190476190474,42,0.954085155338142,0.0001,0.0831248462200164
690,33,-21.010476190476187,41,0.953989746822608,0.0001,0.0959663316607475
691,65,-13.962857142857144,46,0.9538943478479258,0.0001,0.0783055201172828
692,36,-20.99619047619048,48,0.953798958413141,0.0001,0.0690555423498153
693,67,-13.429523809523811,47,0.9537035785172996,0.0001,0.0684226006269455
694,23,-22.49142857142857,44,0.953608208159448,0.0001,0.0914981439709663
695,24,-23.934285714285718,48,0.953512847338632,0.0001,0.0997686088085174
696,78,-13.848571428571429,44,0.9534174960538984,0.0001,0.1166206374764442
697,33,-19.55809523809524,42,0.9533221543042928,0.0001,0.0951776653528213
698,25,-23.834285714285716,47,0.9532268220888624,0.0001,0.0556823536753654
699,76,-12.72,48,0.9531314994066536,0.0001,0.0595799945294857
